zoneCode,zoneName,blockName,blockType,pred_risk,risk_grade,basis
41450MX2019001,하남교산 공공주택지구,근생1,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생1,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생1,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생1,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생1,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생1,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생8,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생8,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,근생6,근린생활시설용지,79.15,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중3,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유7,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,초3,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유2,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,초8,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유6,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,초7,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,초5,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,초1,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,고4,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,고3,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유3,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,중4,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,초4,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유4,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,고2,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유5,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,중1,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유1,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,고1,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,유8,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,중2,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,초6,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,특1,교육시설,75.45,저위험,학교유형평균
41450MX2019001,하남교산 공공주택지구,중복8,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복3,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복7,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복4,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복10,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복9,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복1,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복5,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복6,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복2,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복11,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복13,복합시설용지기타,74.09,저위험,동일유형
41450MX2019001,하남교산 공공주택지구,중복12,복합시설용지기타,74.09,저위험,동일유형
