gid,pop,sigungu,emd
다사642368,193.0,성남시,고등동
다사643368,114.0,성남시,고등동
다사641369,106.0,성남시,고등동
다사642366,67.0,성남시,고등동
다사642367,65.0,성남시,고등동
다사647365,61.0,성남시,고등동
다사641368,60.0,성남시,고등동
다사642369,58.0,성남시,고등동
다사644368,58.0,성남시,고등동
다사643367,53.0,성남시,고등동
다사643365,47.0,성남시,고등동
다사643366,46.0,성남시,고등동
다사646364,43.0,성남시,고등동
다사647367,39.0,성남시,고등동
다사644364,36.0,성남시,고등동
다사646363,35.0,성남시,고등동
다사646368,34.0,성남시,고등동
다사647368,33.0,성남시,고등동
다사646369,32.0,성남시,고등동
다사647363,30.0,성남시,고등동
다사641367,26.0,성남시,고등동
다사646365,26.0,성남시,고등동
다사645365,24.0,성남시,고등동
다사645364,21.0,성남시,고등동
다사646362,21.0,성남시,고등동
다사641366,20.0,성남시,고등동
다사645362,19.0,성남시,고등동
다사645368,18.0,성남시,고등동
다사647369,14.0,성남시,고등동
다사642365,13.0,성남시,고등동
다사644365,13.0,성남시,고등동
다사621370,8.0,성남시,고등동
다사632373,8.0,성남시,고등동
다사642375,8.0,성남시,고등동
다사644369,8.0,성남시,고등동
다사645369,8.0,성남시,고등동
다사647362,8.0,성남시,고등동
다사649365,8.0,성남시,고등동
다사617363,5.0,성남시,고등동
다사618363,5.0,성남시,고등동
다사619364,5.0,성남시,고등동
다사619365,5.0,성남시,고등동
다사622370,5.0,성남시,고등동
다사631373,5.0,성남시,고등동
다사632374,5.0,성남시,고등동
다사635370,5.0,성남시,고등동
다사635374,5.0,성남시,고등동
다사641365,5.0,성남시,고등동
다사642372,5.0,성남시,고등동
다사643375,5.0,성남시,고등동
다사646361,5.0,성남시,고등동
다사646370,5.0,성남시,고등동
다사648365,5.0,성남시,고등동
다사648366,5.0,성남시,고등동
다사648367,5.0,성남시,고등동
다사649366,5.0,성남시,고등동
다사649367,5.0,성남시,고등동
다사650367,5.0,성남시,고등동
다사619366,,성남시,고등동
다사620365,,성남시,고등동
다사620368,,성남시,고등동
다사621365,,성남시,고등동
다사622369,,성남시,고등동
다사631372,,성남시,고등동
다사640367,,성남시,고등동
다사640368,,성남시,고등동
다사643376,,성남시,고등동
다사644375,,성남시,고등동
다사645371,,성남시,고등동
다사660276,92.0,성남시,구미1동
다사657276,81.0,성남시,구미1동
다사658276,76.0,성남시,구미1동
다사657278,70.0,성남시,구미1동
다사646271,69.0,성남시,구미1동
다사661279,69.0,성남시,구미1동
다사656276,64.0,성남시,구미1동
다사661278,60.0,성남시,구미1동
다사657277,56.0,성남시,구미1동
다사657275,55.0,성남시,구미1동
다사656278,54.0,성남시,구미1동
다사660278,54.0,성남시,구미1동
다사656277,52.0,성남시,구미1동
다사658278,48.0,성남시,구미1동
다사658277,45.0,성남시,구미1동
다사659278,43.0,성남시,구미1동
다사658279,42.0,성남시,구미1동
다사645271,40.0,성남시,구미1동
다사643271,38.0,성남시,구미1동
다사659279,35.0,성남시,구미1동
다사661277,34.0,성남시,구미1동
다사652275,33.0,성남시,구미1동
다사644271,32.0,성남시,구미1동
다사660277,32.0,성남시,구미1동
다사661276,32.0,성남시,구미1동
다사658275,29.0,성남시,구미1동
다사661280,29.0,성남시,구미1동
다사652277,28.0,성남시,구미1동
다사660279,28.0,성남시,구미1동
다사656275,25.0,성남시,구미1동
다사661275,23.0,성남시,구미1동
다사652276,20.0,성남시,구미1동
다사659280,20.0,성남시,구미1동
다사656279,15.0,성남시,구미1동
다사653278,13.0,성남시,구미1동
다사654275,13.0,성남시,구미1동
다사654276,13.0,성남시,구미1동
다사655275,13.0,성남시,구미1동
다사658280,13.0,성남시,구미1동
다사660275,13.0,성남시,구미1동
다사660281,13.0,성남시,구미1동
다사662280,13.0,성남시,구미1동
다사662281,13.0,성남시,구미1동
다사649272,8.0,성남시,구미1동
다사654277,8.0,성남시,구미1동
다사655276,8.0,성남시,구미1동
다사655277,8.0,성남시,구미1동
다사659281,8.0,성남시,구미1동
다사660280,8.0,성남시,구미1동
다사660282,8.0,성남시,구미1동
다사661281,8.0,성남시,구미1동
다사662278,8.0,성남시,구미1동
다사662279,8.0,성남시,구미1동
다사644275,5.0,성남시,구미1동
다사645273,5.0,성남시,구미1동
다사645274,5.0,성남시,구미1동
다사645275,5.0,성남시,구미1동
다사650273,5.0,성남시,구미1동
다사652279,5.0,성남시,구미1동
다사654274,5.0,성남시,구미1동
다사654279,5.0,성남시,구미1동
다사655274,5.0,성남시,구미1동
다사659275,5.0,성남시,구미1동
다사661282,5.0,성남시,구미1동
다사662275,5.0,성남시,구미1동
다사625284,,성남시,구미1동
다사638276,,성남시,구미1동
다사651272,,성남시,구미1동
다사660263,112.0,성남시,구미동
다사661264,108.0,성남시,구미동
다사662268,91.0,성남시,구미동
다사663263,85.0,성남시,구미동
다사659267,81.0,성남시,구미동
다사662266,79.0,성남시,구미동
다사662267,78.0,성남시,구미동
다사662263,73.0,성남시,구미동
다사659268,70.0,성남시,구미동
다사657265,65.0,성남시,구미동
다사662262,65.0,성남시,구미동
다사658267,61.0,성남시,구미동
다사663267,61.0,성남시,구미동
다사658266,57.0,성남시,구미동
다사659266,56.0,성남시,구미동
다사659263,50.0,성남시,구미동
다사661268,50.0,성남시,구미동
다사651264,49.0,성남시,구미동
다사659262,49.0,성남시,구미동
다사658264,47.0,성남시,구미동
다사661266,46.0,성남시,구미동
다사663266,42.0,성남시,구미동
다사663262,40.0,성남시,구미동
다사661263,39.0,성남시,구미동
다사663268,39.0,성남시,구미동
다사650265,38.0,성남시,구미동
다사660262,38.0,성남시,구미동
다사661267,38.0,성남시,구미동
다사658265,37.0,성남시,구미동
다사659264,37.0,성남시,구미동
다사664267,37.0,성남시,구미동
다사661262,35.0,성남시,구미동
다사663261,34.0,성남시,구미동
다사657267,30.0,성남시,구미동
다사658262,28.0,성남시,구미동
다사665264,28.0,성남시,구미동
다사658268,27.0,성남시,구미동
다사667270,27.0,성남시,구미동
다사664269,26.0,성남시,구미동
다사660274,23.0,성남시,구미동
다사664266,23.0,성남시,구미동
다사665267,22.0,성남시,구미동
다사667269,21.0,성남시,구미동
다사668269,21.0,성남시,구미동
다사658263,20.0,성남시,구미동
다사664265,20.0,성남시,구미동
다사655273,19.0,성남시,구미동
다사660264,19.0,성남시,구미동
다사655267,18.0,성남시,구미동
다사666271,18.0,성남시,구미동
다사665269,15.0,성남시,구미동
다사660273,14.0,성남시,구미동
다사647268,13.0,성남시,구미동
다사651265,13.0,성남시,구미동
다사655266,13.0,성남시,구미동
다사657273,13.0,성남시,구미동
다사657274,13.0,성남시,구미동
다사658272,13.0,성남시,구미동
다사658274,13.0,성남시,구미동
다사659261,13.0,성남시,구미동
다사659272,13.0,성남시,구미동
다사659274,13.0,성남시,구미동
다사660272,13.0,성남시,구미동
다사663265,13.0,성남시,구미동
다사665270,13.0,성남시,구미동
다사669269,13.0,성남시,구미동
다사661271,12.0,성남시,구미동
다사661273,11.0,성남시,구미동
다사662273,11.0,성남시,구미동
다사652269,8.0,성남시,구미동
다사654263,8.0,성남시,구미동
다사654273,8.0,성남시,구미동
다사655265,8.0,성남시,구미동
다사656272,8.0,성남시,구미동
다사657272,8.0,성남시,구미동
다사658271,8.0,성남시,구미동
다사659271,8.0,성남시,구미동
다사659273,8.0,성남시,구미동
다사660271,8.0,성남시,구미동
다사661272,8.0,성남시,구미동
다사661274,8.0,성남시,구미동
다사662274,8.0,성남시,구미동
다사666268,8.0,성남시,구미동
다사666269,8.0,성남시,구미동
다사667271,8.0,성남시,구미동
다사668271,8.0,성남시,구미동
다사668272,8.0,성남시,구미동
다사669270,8.0,성남시,구미동
다사669272,8.0,성남시,구미동
다사647269,5.0,성남시,구미동
다사647270,5.0,성남시,구미동
다사654272,5.0,성남시,구미동
다사655263,5.0,성남시,구미동
다사655272,5.0,성남시,구미동
다사656273,5.0,성남시,구미동
다사656274,5.0,성남시,구미동
다사659265,5.0,성남시,구미동
다사660266,5.0,성남시,구미동
다사662272,5.0,성남시,구미동
다사666266,5.0,성남시,구미동
다사667265,5.0,성남시,구미동
다사667272,5.0,성남시,구미동
다사668267,5.0,성남시,구미동
다사668268,5.0,성남시,구미동
다사668270,5.0,성남시,구미동
다사668273,5.0,성남시,구미동
다사668274,5.0,성남시,구미동
다사669267,5.0,성남시,구미동
다사669271,5.0,성남시,구미동
다사669273,5.0,성남시,구미동
다사670270,5.0,성남시,구미동
다사670272,5.0,성남시,구미동
다사654268,,성남시,구미동
다사658273,,성남시,구미동
다사661261,,성남시,구미동
다사662261,,성남시,구미동
다사666267,,성남시,구미동
다사666276,,성남시,구미동
다사667273,,성남시,구미동
다사669274,,성남시,구미동
다사670268,,성남시,구미동
다사670271,,성남시,구미동
다사650280,240.0,성남시,금곡동
다사650284,141.0,성남시,금곡동
다사652284,132.0,성남시,금곡동
다사650285,125.0,성남시,금곡동
다사651286,121.0,성남시,금곡동
다사650286,118.0,성남시,금곡동
다사650282,115.0,성남시,금곡동
다사652283,107.0,성남시,금곡동
다사652286,99.0,성남시,금곡동
다사652285,98.0,성남시,금곡동
다사650281,91.0,성남시,금곡동
다사651285,83.0,성남시,금곡동
다사651282,60.0,성남시,금곡동
다사653281,57.0,성남시,금곡동
다사651283,56.0,성남시,금곡동
다사656281,53.0,성남시,금곡동
다사652281,52.0,성남시,금곡동
다사653282,38.0,성남시,금곡동
다사656284,35.0,성남시,금곡동
다사656285,33.0,성남시,금곡동
다사657284,30.0,성남시,금곡동
다사657282,26.0,성남시,금곡동
다사652282,23.0,성남시,금곡동
다사655282,21.0,성남시,금곡동
다사658282,19.0,성남시,금곡동
다사645301,18.0,성남시,금곡동
다사657280,18.0,성남시,금곡동
다사644301,13.0,성남시,금곡동
다사651284,13.0,성남시,금곡동
다사652280,13.0,성남시,금곡동
다사654282,13.0,성남시,금곡동
다사655281,13.0,성남시,금곡동
다사656280,13.0,성남시,금곡동
다사657285,13.0,성남시,금곡동
다사658281,13.0,성남시,금곡동
다사659282,13.0,성남시,금곡동
다사640302,8.0,성남시,금곡동
다사642288,8.0,성남시,금곡동
다사642302,8.0,성남시,금곡동
다사643294,8.0,성남시,금곡동
다사645288,8.0,성남시,금곡동
다사645289,8.0,성남시,금곡동
다사645302,8.0,성남시,금곡동
다사645303,8.0,성남시,금곡동
다사646300,8.0,성남시,금곡동
다사646301,8.0,성남시,금곡동
다사646302,8.0,성남시,금곡동
다사646304,8.0,성남시,금곡동
다사651280,8.0,성남시,금곡동
다사651281,8.0,성남시,금곡동
다사653280,8.0,성남시,금곡동
다사654283,8.0,성남시,금곡동
다사654284,8.0,성남시,금곡동
다사656283,8.0,성남시,금곡동
다사657281,8.0,성남시,금곡동
다사658283,8.0,성남시,금곡동
다사638301,5.0,성남시,금곡동
다사639302,5.0,성남시,금곡동
다사639303,5.0,성남시,금곡동
다사640295,5.0,성남시,금곡동
다사641294,5.0,성남시,금곡동
다사642289,5.0,성남시,금곡동
다사642294,5.0,성남시,금곡동
다사642301,5.0,성남시,금곡동
다사643288,5.0,성남시,금곡동
다사643290,5.0,성남시,금곡동
다사644288,5.0,성남시,금곡동
다사644289,5.0,성남시,금곡동
다사644293,5.0,성남시,금곡동
다사644294,5.0,성남시,금곡동
다사644302,5.0,성남시,금곡동
다사644303,5.0,성남시,금곡동
다사646288,5.0,성남시,금곡동
다사646290,5.0,성남시,금곡동
다사646303,5.0,성남시,금곡동
다사647298,5.0,성남시,금곡동
다사654281,5.0,성남시,금곡동
다사655280,5.0,성남시,금곡동
다사655284,5.0,성남시,금곡동
다사659283,5.0,성남시,금곡동
다사637300,,성남시,금곡동
다사640303,,성남시,금곡동
다사641293,,성남시,금곡동
다사641302,,성남시,금곡동
다사643289,,성남시,금곡동
다사643301,,성남시,금곡동
다사643302,,성남시,금곡동
다사644295,,성남시,금곡동
다사646295,,성남시,금곡동
다사646307,,성남시,금곡동
다사705384,235.0,성남시,금광1동
다사706383,192.0,성남시,금광1동
다사700383,183.0,성남시,금광1동
다사703383,129.0,성남시,금광1동
다사699383,128.0,성남시,금광1동
다사701381,119.0,성남시,금광1동
다사702382,119.0,성남시,금광1동
다사706382,116.0,성남시,금광1동
다사699382,109.0,성남시,금광1동
다사703382,106.0,성남시,금광1동
다사706384,103.0,성남시,금광1동
다사701382,92.0,성남시,금광1동
다사705382,92.0,성남시,금광1동
다사705383,89.0,성남시,금광1동
다사698383,85.0,성남시,금광1동
다사703385,84.0,성남시,금광1동
다사703384,80.0,성남시,금광1동
다사705385,78.0,성남시,금광1동
다사704385,74.0,성남시,금광1동
다사697382,72.0,성남시,금광1동
다사704384,71.0,성남시,금광1동
다사707384,63.0,성남시,금광1동
다사698382,57.0,성남시,금광1동
다사702384,54.0,성남시,금광1동
다사708383,53.0,성남시,금광1동
다사699381,48.0,성남시,금광1동
다사701380,45.0,성남시,금광1동
다사698381,44.0,성남시,금광1동
다사701383,38.0,성남시,금광1동
다사697383,36.0,성남시,금광1동
다사700380,30.0,성남시,금광1동
다사703386,29.0,성남시,금광1동
다사699380,28.0,성남시,금광1동
다사708384,27.0,성남시,금광1동
다사707385,24.0,성남시,금광1동
다사701384,23.0,성남시,금광1동
다사707386,21.0,성남시,금광1동
다사703381,20.0,성남시,금광1동
다사700381,19.0,성남시,금광1동
다사704386,19.0,성남시,금광1동
다사708387,19.0,성남시,금광1동
다사700385,18.0,성남시,금광1동
다사702380,18.0,성남시,금광1동
다사704381,14.0,성남시,금광1동
다사700379,13.0,성남시,금광1동
다사701379,13.0,성남시,금광1동
다사701385,13.0,성남시,금광1동
다사707383,13.0,성남시,금광1동
다사698380,8.0,성남시,금광1동
다사702381,8.0,성남시,금광1동
다사706386,8.0,성남시,금광1동
다사696384,5.0,성남시,금광1동
다사699384,5.0,성남시,금광1동
다사700384,5.0,성남시,금광1동
다사704382,5.0,성남시,금광1동
다사705386,5.0,성남시,금광1동
다사706385,5.0,성남시,금광1동
다사698384,,성남시,금광1동
다사702385,,성남시,금광1동
다사707387,,성남시,금광1동
다사709384,,성남시,금광1동
다사710388,180.0,성남시,금광2동
다사710390,95.0,성남시,금광2동
다사711391,77.0,성남시,금광2동
다사709388,69.0,성남시,금광2동
다사711390,67.0,성남시,금광2동
다사711389,64.0,성남시,금광2동
다사710391,47.0,성남시,금광2동
다사705391,45.0,성남시,금광2동
다사708392,41.0,성남시,금광2동
다사701390,40.0,성남시,금광2동
다사698386,39.0,성남시,금광2동
다사701391,39.0,성남시,금광2동
다사704388,38.0,성남시,금광2동
다사700387,36.0,성남시,금광2동
다사703390,35.0,성남시,금광2동
다사699386,34.0,성남시,금광2동
다사707392,33.0,성남시,금광2동
다사704387,32.0,성남시,금광2동
다사701386,30.0,성남시,금광2동
다사710389,29.0,성남시,금광2동
다사698387,28.0,성남시,금광2동
다사702386,28.0,성남시,금광2동
다사703389,28.0,성남시,금광2동
다사704389,28.0,성남시,금광2동
다사708388,27.0,성남시,금광2동
다사709390,27.0,성남시,금광2동
다사702388,25.0,성남시,금광2동
다사709389,25.0,성남시,금광2동
다사699388,24.0,성남시,금광2동
다사701388,24.0,성남시,금광2동
다사706391,24.0,성남시,금광2동
다사698388,23.0,성남시,금광2동
다사699391,23.0,성남시,금광2동
다사704391,23.0,성남시,금광2동
다사701387,22.0,성남시,금광2동
다사699387,20.0,성남시,금광2동
다사699385,19.0,성남시,금광2동
다사700391,19.0,성남시,금광2동
다사701393,19.0,성남시,금광2동
다사704390,19.0,성남시,금광2동
다사700390,18.0,성남시,금광2동
다사700393,18.0,성남시,금광2동
다사702390,18.0,성남시,금광2동
다사709393,18.0,성남시,금광2동
다사698389,16.0,성남시,금광2동
다사700388,15.0,성남시,금광2동
다사697388,14.0,성남시,금광2동
다사703387,14.0,성남시,금광2동
다사697387,13.0,성남시,금광2동
다사698385,13.0,성남시,금광2동
다사699390,13.0,성남시,금광2동
다사700386,13.0,성남시,금광2동
다사700392,13.0,성남시,금광2동
다사701392,13.0,성남시,금광2동
다사702387,13.0,성남시,금광2동
다사698391,12.0,성남시,금광2동
다사699389,8.0,성남시,금광2동
다사699392,8.0,성남시,금광2동
다사700389,8.0,성남시,금광2동
다사700394,8.0,성남시,금광2동
다사702389,8.0,성남시,금광2동
다사705387,8.0,성남시,금광2동
다사705388,8.0,성남시,금광2동
다사705390,8.0,성남시,금광2동
다사709392,8.0,성남시,금광2동
다사696386,5.0,성남시,금광2동
다사697385,5.0,성남시,금광2동
다사697386,5.0,성남시,금광2동
다사698390,5.0,성남시,금광2동
다사699393,5.0,성남시,금광2동
다사703388,5.0,성남시,금광2동
다사707391,5.0,성남시,금광2동
다사695391,143.0,성남시,단대동
다사696392,124.0,성남시,단대동
다사697391,110.0,성남시,단대동
다사696390,92.0,성남시,단대동
다사696389,90.0,성남시,단대동
다사692389,80.0,성남시,단대동
다사692390,67.0,성남시,단대동
다사697389,65.0,성남시,단대동
다사697390,52.0,성남시,단대동
다사697400,33.0,성남시,단대동
다사699397,33.0,성남시,단대동
다사697399,31.0,성남시,단대동
다사699396,30.0,성남시,단대동
다사698392,29.0,성남시,단대동
다사695387,28.0,성남시,단대동
다사696391,28.0,성남시,단대동
다사697403,28.0,성남시,단대동
다사695390,27.0,성남시,단대동
다사696387,27.0,성남시,단대동
다사696393,27.0,성남시,단대동
다사696399,23.0,성남시,단대동
다사694390,19.0,성남시,단대동
다사695386,19.0,성남시,단대동
다사694387,18.0,성남시,단대동
다사693389,14.0,성남시,단대동
다사698397,14.0,성남시,단대동
다사693391,13.0,성남시,단대동
다사695397,13.0,성남시,단대동
다사697392,13.0,성남시,단대동
다사698398,13.0,성남시,단대동
다사698404,13.0,성남시,단대동
다사694388,8.0,성남시,단대동
다사695388,8.0,성남시,단대동
다사695399,8.0,성남시,단대동
다사696388,8.0,성남시,단대동
다사696398,8.0,성남시,단대동
다사696403,8.0,성남시,단대동
다사697393,8.0,성남시,단대동
다사698394,8.0,성남시,단대동
다사698403,8.0,성남시,단대동
다사700395,8.0,성남시,단대동
다사695400,5.0,성남시,단대동
다사695402,5.0,성남시,단대동
다사696400,5.0,성남시,단대동
다사696401,5.0,성남시,단대동
다사697401,5.0,성남시,단대동
다사698395,5.0,성남시,단대동
다사698399,5.0,성남시,단대동
다사699395,5.0,성남시,단대동
다사693390,,성남시,단대동
다사695403,,성남시,단대동
다사675355,169.0,성남시,도촌동
다사678357,100.0,성남시,도촌동
다사678355,98.0,성남시,도촌동
다사688350,97.0,성남시,도촌동
다사673354,96.0,성남시,도촌동
다사696352,94.0,성남시,도촌동
다사678356,85.0,성남시,도촌동
다사674355,80.0,성남시,도촌동
다사687350,80.0,성남시,도촌동
다사695353,78.0,성남시,도촌동
다사675354,68.0,성남시,도촌동
다사679356,66.0,성남시,도촌동
다사673355,64.0,성남시,도촌동
다사679355,62.0,성남시,도촌동
다사698349,61.0,성남시,도촌동
다사677356,60.0,성남시,도촌동
다사688349,54.0,성남시,도촌동
다사694351,52.0,성남시,도촌동
다사677355,51.0,성남시,도촌동
다사672355,45.0,성남시,도촌동
다사674354,45.0,성남시,도촌동
다사675353,45.0,성남시,도촌동
다사700348,44.0,성남시,도촌동
다사677354,42.0,성남시,도촌동
다사697352,42.0,성남시,도촌동
다사700349,41.0,성남시,도촌동
다사678354,40.0,성남시,도촌동
다사686349,40.0,성남시,도촌동
다사689350,39.0,성남시,도촌동
다사696353,39.0,성남시,도촌동
다사689349,38.0,성남시,도촌동
다사695352,38.0,성남시,도촌동
다사676354,37.0,성남시,도촌동
다사692351,36.0,성남시,도촌동
다사702347,36.0,성남시,도촌동
다사667353,35.0,성남시,도촌동
다사675357,34.0,성남시,도촌동
다사693350,33.0,성남시,도촌동
다사698350,33.0,성남시,도촌동
다사703347,33.0,성남시,도촌동
다사673353,32.0,성남시,도촌동
다사673357,31.0,성남시,도촌동
다사694349,31.0,성남시,도촌동
다사697351,31.0,성남시,도촌동
다사676353,29.0,성남시,도촌동
다사699347,29.0,성남시,도촌동
다사696350,28.0,성남시,도촌동
다사700347,28.0,성남시,도촌동
다사668354,27.0,성남시,도촌동
다사670353,27.0,성남시,도촌동
다사668353,26.0,성남시,도촌동
다사693351,26.0,성남시,도촌동
다사668355,25.0,성남시,도촌동
다사673356,25.0,성남시,도촌동
다사674357,25.0,성남시,도촌동
다사679352,25.0,성남시,도촌동
다사679354,25.0,성남시,도촌동
다사687349,25.0,성남시,도촌동
다사676355,24.0,성남시,도촌동
다사672353,23.0,성남시,도촌동
다사689351,23.0,성남시,도촌동
다사699348,23.0,성남시,도촌동
다사678353,22.0,성남시,도촌동
다사672354,21.0,성남시,도촌동
다사691349,21.0,성남시,도촌동
다사701347,21.0,성남시,도촌동
다사666353,20.0,성남시,도촌동
다사679353,20.0,성남시,도촌동
다사683351,20.0,성남시,도촌동
다사704346,20.0,성남시,도촌동
다사669353,19.0,성남시,도촌동
다사693349,19.0,성남시,도촌동
다사699350,19.0,성남시,도촌동
다사690349,18.0,성남시,도촌동
다사694352,18.0,성남시,도촌동
다사695351,18.0,성남시,도촌동
다사696349,14.0,성남시,도촌동
다사670355,13.0,성남시,도촌동
다사674356,13.0,성남시,도촌동
다사690352,13.0,성남시,도촌동
다사691351,13.0,성남시,도촌동
다사691352,13.0,성남시,도촌동
다사691353,13.0,성남시,도촌동
다사691354,13.0,성남시,도촌동
다사692352,13.0,성남시,도촌동
다사693352,13.0,성남시,도촌동
다사694350,13.0,성남시,도촌동
다사697349,13.0,성남시,도촌동
다사698348,13.0,성남시,도촌동
다사703346,13.0,성남시,도촌동
다사704347,13.0,성남시,도촌동
다사669354,8.0,성남시,도촌동
다사669355,8.0,성남시,도촌동
다사684351,8.0,성남시,도촌동
다사686350,8.0,성남시,도촌동
다사689352,8.0,성남시,도촌동
다사690351,8.0,성남시,도촌동
다사690353,8.0,성남시,도촌동
다사696351,8.0,성남시,도촌동
다사698347,8.0,성남시,도촌동
다사699349,8.0,성남시,도촌동
다사702348,8.0,성남시,도촌동
다사710360,8.0,성남시,도촌동
다사712360,8.0,성남시,도촌동
다사712361,8.0,성남시,도촌동
다사667355,5.0,성남시,도촌동
다사670354,5.0,성남시,도촌동
다사676357,5.0,성남시,도촌동
다사677353,5.0,성남시,도촌동
다사680352,5.0,성남시,도촌동
다사688351,5.0,성남시,도촌동
다사690350,5.0,성남시,도촌동
다사691350,5.0,성남시,도촌동
다사705346,5.0,성남시,도촌동
다사709360,5.0,성남시,도촌동
다사711360,5.0,성남시,도촌동
다사714361,5.0,성남시,도촌동
다사715361,5.0,성남시,도촌동
다사667354,,성남시,도촌동
다사692353,,성남시,도촌동
다사705347,,성남시,도촌동
다사711359,,성남시,도촌동
다사713361,,성남시,도촌동
다사656323,122.0,성남시,백현동
다사662324,116.0,성남시,백현동
다사657324,97.0,성남시,백현동
다사661325,84.0,성남시,백현동
다사654323,83.0,성남시,백현동
다사656322,80.0,성남시,백현동
다사661323,80.0,성남시,백현동
다사658324,78.0,성남시,백현동
다사660321,76.0,성남시,백현동
다사661324,71.0,성남시,백현동
다사655326,68.0,성남시,백현동
다사656324,68.0,성남시,백현동
다사659326,68.0,성남시,백현동
다사663326,65.0,성남시,백현동
다사656325,59.0,성남시,백현동
다사655323,57.0,성남시,백현동
다사652328,56.0,성남시,백현동
다사659325,54.0,성남시,백현동
다사662328,52.0,성남시,백현동
다사663328,51.0,성남시,백현동
다사658329,49.0,성남시,백현동
다사654322,46.0,성남시,백현동
다사657327,44.0,성남시,백현동
다사658327,44.0,성남시,백현동
다사660325,44.0,성남시,백현동
다사653323,43.0,성남시,백현동
다사662327,43.0,성남시,백현동
다사657325,42.0,성남시,백현동
다사659327,42.0,성남시,백현동
다사654324,41.0,성남시,백현동
다사657329,41.0,성남시,백현동
다사659322,41.0,성남시,백현동
다사653322,40.0,성남시,백현동
다사662325,40.0,성남시,백현동
다사659329,39.0,성남시,백현동
다사654325,38.0,성남시,백현동
다사658323,38.0,성남시,백현동
다사661326,38.0,성남시,백현동
다사657323,37.0,성남시,백현동
다사662329,36.0,성남시,백현동
다사658325,35.0,성남시,백현동
다사659324,33.0,성남시,백현동
다사660324,31.0,성남시,백현동
다사663329,31.0,성남시,백현동
다사653317,30.0,성남시,백현동
다사654321,30.0,성남시,백현동
다사657328,29.0,성남시,백현동
다사653321,28.0,성남시,백현동
다사653330,28.0,성남시,백현동
다사656317,27.0,성남시,백현동
다사658322,27.0,성남시,백현동
다사660322,27.0,성남시,백현동
다사660329,27.0,성남시,백현동
다사662326,27.0,성남시,백현동
다사654327,26.0,성남시,백현동
다사663327,26.0,성남시,백현동
다사657326,25.0,성남시,백현동
다사661327,25.0,성남시,백현동
다사652329,24.0,성남시,백현동
다사653327,24.0,성남시,백현동
다사655324,24.0,성남시,백현동
다사653320,23.0,성남시,백현동
다사655321,22.0,성남시,백현동
다사652318,21.0,성남시,백현동
다사655322,21.0,성남시,백현동
다사659323,21.0,성남시,백현동
다사652319,19.0,성남시,백현동
다사653328,19.0,성남시,백현동
다사658320,19.0,성남시,백현동
다사658326,19.0,성남시,백현동
다사652330,18.0,성남시,백현동
다사654320,18.0,성남시,백현동
다사655320,18.0,성남시,백현동
다사655325,18.0,성남시,백현동
다사658319,18.0,성남시,백현동
다사658328,18.0,성남시,백현동
다사655317,14.0,성남시,백현동
다사660326,14.0,성남시,백현동
다사656318,13.0,성남시,백현동
다사659328,13.0,성남시,백현동
다사647321,8.0,성남시,백현동
다사651316,8.0,성남시,백현동
다사652316,8.0,성남시,백현동
다사652317,8.0,성남시,백현동
다사653316,8.0,성남시,백현동
다사653319,8.0,성남시,백현동
다사653324,8.0,성남시,백현동
다사653329,8.0,성남시,백현동
다사654317,8.0,성남시,백현동
다사654318,8.0,성남시,백현동
다사656319,8.0,성남시,백현동
다사657320,8.0,성남시,백현동
다사658318,8.0,성남시,백현동
다사659320,8.0,성남시,백현동
다사659321,8.0,성남시,백현동
다사660323,8.0,성남시,백현동
다사660327,8.0,성남시,백현동
다사661322,8.0,성남시,백현동
다사646327,5.0,성남시,백현동
다사646328,5.0,성남시,백현동
다사653318,5.0,성남시,백현동
다사655319,5.0,성남시,백현동
다사656316,5.0,성남시,백현동
다사656320,5.0,성남시,백현동
다사657322,5.0,성남시,백현동
다사658321,5.0,성남시,백현동
다사659319,5.0,성남시,백현동
다사662323,5.0,성남시,백현동
다사657316,,성남시,백현동
다사657317,,성남시,백현동
다사657321,,성남시,백현동
다사670404,42.0,성남시,복정동
다사671406,36.0,성남시,복정동
다사670409,30.0,성남시,복정동
다사671405,30.0,성남시,복정동
다사671403,26.0,성남시,복정동
다사670405,25.0,성남시,복정동
다사670402,24.0,성남시,복정동
다사670406,24.0,성남시,복정동
다사672403,24.0,성남시,복정동
다사672406,23.0,성남시,복정동
다사671396,18.0,성남시,복정동
다사671404,18.0,성남시,복정동
다사671409,18.0,성남시,복정동
다사670389,13.0,성남시,복정동
다사670397,13.0,성남시,복정동
다사671394,13.0,성남시,복정동
다사671395,13.0,성남시,복정동
다사671397,13.0,성남시,복정동
다사672395,13.0,성남시,복정동
다사672402,13.0,성남시,복정동
다사672405,13.0,성남시,복정동
다사673395,13.0,성남시,복정동
다사670395,8.0,성남시,복정동
다사670396,8.0,성남시,복정동
다사670398,8.0,성남시,복정동
다사670399,8.0,성남시,복정동
다사670403,8.0,성남시,복정동
다사670407,8.0,성남시,복정동
다사670410,8.0,성남시,복정동
다사671402,8.0,성남시,복정동
다사671407,8.0,성남시,복정동
다사671410,8.0,성남시,복정동
다사672404,8.0,성남시,복정동
다사672409,8.0,성남시,복정동
다사673394,8.0,성남시,복정동
다사673409,8.0,성남시,복정동
다사674395,8.0,성남시,복정동
다사686402,8.0,성남시,복정동
다사667393,5.0,성남시,복정동
